Transaction_Date,Sale_Amount,Store_Location,State,Territory_Manager
2025-03-27,219.3,New Brunswick,New Jersey,Miami Vue
2025-03-27,144.0,New Brunswick,New Jersey,Miami Vue
2025-03-27,12.4,Hoboken,New Jersey,Miami Vue
2025-03-27,61.14,Montclair,New Jersey,Miami Vue
2025-03-27,10.16,Montclair,New Jersey,Miami Vue
2025-03-27,76.36,Montclair,New Jersey,Miami Vue
2025-03-27,9.95,Hoboken,New Jersey,Miami Vue
2025-03-27,43.3,Newark,New Jersey,Miami Vue
2025-03-27,69.9,Hoboken,New Jersey,Miami Vue
2025-03-27,5.24,New Brunswick,New Jersey,Miami Vue
2025-03-27,25.0,Newark,New Jersey,Miami Vue
2025-03-27,8.45,Trenton,New Jersey,Miami Vue
2025-03-27,2.88,Passaic,New Jersey,Miami Vue
2025-03-27,17.7,Passaic,New Jersey,Miami Vue
2025-03-27,75.88,Trenton,New Jersey,Miami Vue
2025-03-27,253.4,Trenton,New Jersey,Miami Vue
2025-03-27,209.24,Trenton,New Jersey,Miami Vue
2025-03-27,2.4,Trenton,New Jersey,Miami Vue
2025-03-27,206.16,Trenton,New Jersey,Miami Vue
2025-03-27,13.0,Trenton,New Jersey,Miami Vue
2025-03-27,16.6,Trenton,New Jersey,Miami Vue
2025-03-27,8.0,Trenton,New Jersey,Miami Vue
2025-03-27,9.95,Trenton,New Jersey,Miami Vue
2025-03-27,4.32,Hackensack,New Jersey,Miami Vue
2025-03-27,26.4,Trenton,New Jersey,Miami Vue
2025-03-27,20.36,Trenton,New Jersey,Miami Vue
2025-03-27,6.85,Newark,New Jersey,Miami Vue
2025-03-27,205.8,Hackensack,New Jersey,Miami Vue
2025-03-27,14.0,Trenton,New Jersey,Miami Vue
2025-03-27,43.3,Hackensack,New Jersey,Miami Vue
2025-03-27,43.3,Hackensack,New Jersey,Miami Vue
2025-03-27,48.0,Bangor,Maine,Erbayne Middleton
2025-03-27,24.28,Bangor,Maine,Erbayne Middleton
2025-03-27,1292.0,Bangor,Maine,Erbayne Middleton
2025-03-27,28.88,Bangor,Maine,Erbayne Middleton
2025-03-27,1275.44,Bangor,Maine,Erbayne Middleton
2025-03-27,253.4,Lewiston,Maine,Erbayne Middleton
2025-03-27,5.0,Lewiston,Maine,Erbayne Middleton
2025-03-27,9.45,Lewiston,Maine,Erbayne Middleton
2025-03-27,837.28,Orono,Maine,Erbayne Middleton
2025-03-27,10.16,Orono,Maine,Erbayne Middleton
2025-03-27,253.4,Orono,Maine,Erbayne Middleton
2025-03-27,4.24,Orono,Maine,Erbayne Middleton
2025-03-27,61.14,South Portland,Maine,Erbayne Middleton
2025-03-27,66.0,South Portland,Maine,Erbayne Middleton
2025-03-27,2.88,Lewiston,Maine,Erbayne Middleton
2025-03-27,20.36,South Portland,Maine,Erbayne Middleton
2025-03-27,34.64,Hackensack,New Jersey,Miami Vue
2025-03-27,165.5,South Portland,Maine,Erbayne Middleton
2025-03-27,34.64,Hackensack,New Jersey,Miami Vue
2025-03-27,12.15,Clifton,New Jersey,Miami Vue
2025-03-27,28.0,Clifton,New Jersey,Miami Vue
2025-03-27,44.0,Cape May,New Jersey,Miami Vue
2025-03-27,23.44,Cape May,New Jersey,Miami Vue
2025-03-27,52.4,Clifton,New Jersey,Miami Vue
2025-03-27,40.55,Bayonne,New Jersey,Miami Vue
2025-03-27,12.7,Bayonne,New Jersey,Miami Vue
2025-03-27,13.0,Bayonne,New Jersey,Miami Vue
2025-03-27,112.0,Bayonne,New Jersey,Miami Vue
2025-03-27,19.36,Bayonne,New Jersey,Miami Vue
2025-03-27,827.45,Cape May,New Jersey,Miami Vue
2025-03-28,253.4,Jersey City,New Jersey,Miami Vue
2025-03-28,26.4,Hoboken,New Jersey,Miami Vue
2025-03-28,36.15,Hoboken,New Jersey,Miami Vue
2025-03-28,36.15,Hoboken,New Jersey,Miami Vue
2025-03-28,24.28,Hoboken,New Jersey,Miami Vue
2025-03-28,43.3,Hoboken,New Jersey,Miami Vue
2025-03-28,12.0,Clifton,New Jersey,Miami Vue
2025-03-28,1292.0,Hoboken,New Jersey,Miami Vue
2025-03-28,10.16,Hackensack,New Jersey,Miami Vue
2025-03-28,7.85,Hackensack,New Jersey,Miami Vue
2025-03-28,837.28,Hackensack,New Jersey,Miami Vue
2025-03-28,336.48,Hackensack,New Jersey,Miami Vue
2025-03-28,9.95,Jersey City,New Jersey,Miami Vue
2025-03-28,43.3,Hoboken,New Jersey,Miami Vue
2025-03-28,57.7,Jersey City,New Jersey,Miami Vue
2025-03-28,2.4,Vineland,New Jersey,Miami Vue
2025-03-28,61.14,Jersey City,New Jersey,Miami Vue
2025-03-28,20.36,Vineland,New Jersey,Miami Vue
2025-03-28,47.61,Clifton,New Jersey,Miami Vue
2025-03-28,68.88,Vineland,New Jersey,Miami Vue
2025-03-28,20.36,Trenton,New Jersey,Miami Vue
2025-03-28,17.7,Newark,New Jersey,Miami Vue
2025-03-28,9.45,Newark,New Jersey,Miami Vue
2025-03-28,61.14,Newark,New Jersey,Miami Vue
2025-03-28,25.0,Newark,New Jersey,Miami Vue
2025-03-28,74.28,Newark,New Jersey,Miami Vue
2025-03-28,188.2,Newark,New Jersey,Miami Vue
2025-03-28,113.82,Newark,New Jersey,Miami Vue
2025-03-28,8.0,New Brunswick,New Jersey,Miami Vue
2025-03-28,76.4,New Brunswick,New Jersey,Miami Vue
2025-03-28,221.48,New Brunswick,New Jersey,Miami Vue
2025-03-28,77.81,New Brunswick,New Jersey,Miami Vue
2025-03-28,28.92,Jersey City,New Jersey,Miami Vue
2025-03-28,76.53,Clifton,New Jersey,Miami Vue
2025-03-28,48.0,Atlantic City,New Jersey,Miami Vue
2025-03-28,20.36,Cape May,New Jersey,Miami Vue
2025-03-28,19.36,Bangor,Maine,Erbayne Middleton
2025-03-28,55.0,Bangor,Maine,Erbayne Middleton
2025-03-28,12.15,Bangor,Maine,Erbayne Middleton
2025-03-28,26.4,Bangor,Maine,Erbayne Middleton
2025-03-28,6.02,Bangor,Maine,Erbayne Middleton
2025-03-28,57.7,Cape May,New Jersey,Miami Vue
2025-03-28,44.0,Bar Harbor,Maine,Erbayne Middleton
2025-03-28,12.0,Bar Harbor,Maine,Erbayne Middleton
2025-03-28,24.28,Bar Harbor,Maine,Erbayne Middleton
2025-03-28,57.12,Bar Harbor,Maine,Erbayne Middleton
2025-03-28,12.7,Bar Harbor,Maine,Erbayne Middleton
2025-03-28,7.85,Bar Harbor,Maine,Erbayne Middleton
2025-03-28,19.36,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,9.09,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,9.09,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,17.7,Bangor,Maine,Erbayne Middleton
2025-03-28,5.0,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,76.4,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,10.1,Cape May,New Jersey,Miami Vue
2025-03-28,102.09,Cape May,New Jersey,Miami Vue
2025-03-28,77.81,Cape May,New Jersey,Miami Vue
2025-03-28,5.0,Atlantic City,New Jersey,Miami Vue
2025-03-28,50.96,Orono,Maine,Erbayne Middleton
2025-03-28,17.7,Orono,Maine,Erbayne Middleton
2025-03-28,254.9,Cape May,New Jersey,Miami Vue
2025-03-28,126.18,Lewiston,Maine,Erbayne Middleton
2025-03-28,44.5,Lewiston,Maine,Erbayne Middleton
2025-03-28,44.0,Lewiston,Maine,Erbayne Middleton
2025-03-28,336.48,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,13.13,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,13.13,Kennebunkport,Maine,Erbayne Middleton
2025-03-28,9.09,Orono,Maine,Erbayne Middleton
2025-03-29,7.0,Newark,New Jersey,Miami Vue
2025-03-29,12.12,Montclair,New Jersey,Miami Vue
2025-03-29,281.43,Morristown,New Jersey,Miami Vue
2025-03-29,76.36,Morristown,New Jersey,Miami Vue
2025-03-29,164.2,Morristown,New Jersey,Miami Vue
2025-03-29,20.36,Morristown,New Jersey,Miami Vue
2025-03-29,375.24,Newark,New Jersey,Miami Vue
2025-03-29,9.09,Newark,New Jersey,Miami Vue
2025-03-29,20.36,Newark,New Jersey,Miami Vue
2025-03-29,20.36,Vineland,New Jersey,Miami Vue
2025-03-29,207.85,Passaic,New Jersey,Miami Vue
2025-03-29,33.1,Passaic,New Jersey,Miami Vue
2025-03-29,63.7,Passaic,New Jersey,Miami Vue
2025-03-29,6.02,Trenton,New Jersey,Miami Vue
2025-03-29,5.0,Trenton,New Jersey,Miami Vue
2025-03-29,12.0,Trenton,New Jersey,Miami Vue
2025-03-29,57.12,Vineland,New Jersey,Miami Vue
2025-03-29,12.12,Montclair,New Jersey,Miami Vue
2025-03-29,76.53,Passaic,New Jersey,Miami Vue
2025-03-29,114.71,Montclair,New Jersey,Miami Vue
2025-03-29,23.44,Morristown,New Jersey,Miami Vue
2025-03-29,20.36,East Orange,New Jersey,Miami Vue
2025-03-29,76.4,Bar Harbor,Maine,Erbayne Middleton
2025-03-29,43.3,Bar Harbor,Maine,Erbayne Middleton
2025-03-29,24.28,Bar Harbor,Maine,Erbayne Middleton
2025-03-29,164.2,Atlantic City,New Jersey,Miami Vue
2025-03-29,7.85,Atlantic City,New Jersey,Miami Vue
2025-03-29,15.24,Atlantic City,New Jersey,Miami Vue
2025-03-29,24.28,Atlantic City,New Jersey,Miami Vue
2025-03-29,20.36,Cape May,New Jersey,Miami Vue
2025-03-29,6.02,Cape May,New Jersey,Miami Vue
2025-03-29,5.24,Atlantic City,New Jersey,Miami Vue
2025-03-29,10.1,Cape May,New Jersey,Miami Vue
2025-03-29,10.1,Cape May,New Jersey,Miami Vue
2025-03-29,26.52,East Orange,New Jersey,Miami Vue
2025-03-29,346.68,East Orange,New Jersey,Miami Vue
2025-03-29,76.86,East Orange,New Jersey,Miami Vue
2025-03-29,20.36,East Orange,New Jersey,Miami Vue
2025-03-29,28.92,Clifton,New Jersey,Miami Vue
2025-03-29,12.32,Hackensack,New Jersey,Miami Vue
2025-03-29,281.43,Clifton,New Jersey,Miami Vue
2025-03-29,33.1,Clifton,New Jersey,Miami Vue
2025-03-30,57.7,Morristown,New Jersey,Miami Vue
2025-03-30,6.52,Hoboken,New Jersey,Miami Vue
2025-03-30,111.9,Jersey City,New Jersey,Miami Vue
2025-03-30,6.85,Montclair,New Jersey,Miami Vue
2025-03-30,20.36,Montclair,New Jersey,Miami Vue
2025-03-30,20.36,Montclair,New Jersey,Miami Vue
2025-03-30,12.0,Montclair,New Jersey,Miami Vue
2025-03-30,52.9,Morristown,New Jersey,Miami Vue
2025-03-30,26.52,Morristown,New Jersey,Miami Vue
2025-03-30,108.33,Newark,New Jersey,Miami Vue
2025-03-30,76.4,Vineland,New Jersey,Miami Vue
2025-03-30,48.0,Newark,New Jersey,Miami Vue
2025-03-30,48.0,Newark,New Jersey,Miami Vue
2025-03-30,30.16,Trenton,New Jersey,Miami Vue
2025-03-30,112.0,Trenton,New Jersey,Miami Vue
2025-03-30,6.0,Trenton,New Jersey,Miami Vue
2025-03-30,28.69,Vineland,New Jersey,Miami Vue
2025-03-30,837.28,Vineland,New Jersey,Miami Vue
2025-03-30,27.52,Vineland,New Jersey,Miami Vue
2025-03-30,57.7,East Orange,New Jersey,Miami Vue
2025-03-30,2.4,Newark,New Jersey,Miami Vue
2025-03-30,20.36,Clifton,New Jersey,Miami Vue
2025-03-30,9.95,Clifton,New Jersey,Miami Vue
2025-03-30,10.16,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,12.4,Clifton,New Jersey,Miami Vue
2025-03-30,24.33,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,8.0,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,36.15,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,36.15,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,6.0,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,9.09,Bar Harbor,Maine,Erbayne Middleton
2025-03-30,752.82,Kennebunkport,Maine,Erbayne Middleton
2025-03-30,312.7,Orono,Maine,Erbayne Middleton
2025-03-30,19.36,Orono,Maine,Erbayne Middleton
2025-03-30,815.0,Orono,Maine,Erbayne Middleton
2025-03-30,17.7,South Portland,Maine,Erbayne Middleton
2025-03-30,7.85,South Portland,Maine,Erbayne Middleton
2025-03-30,1257.12,Atlantic City,New Jersey,Miami Vue
2025-03-30,209.24,Atlantic City,New Jersey,Miami Vue
2025-03-30,18.0,Atlantic City,New Jersey,Miami Vue
2025-03-30,39.75,Atlantic City,New Jersey,Miami Vue
2025-03-30,9.95,Atlantic City,New Jersey,Miami Vue
2025-03-30,28.69,Bayonne,New Jersey,Miami Vue
2025-03-30,19.48,Bayonne,New Jersey,Miami Vue
2025-03-30,14.32,Orono,Maine,Erbayne Middleton
2025-03-31,7.85,Montclair,New Jersey,Miami Vue
2025-03-31,652.9,Morristown,New Jersey,Miami Vue
2025-03-31,17.7,Montclair,New Jersey,Miami Vue
2025-03-31,39.75,Montclair,New Jersey,Miami Vue
2025-03-31,25.0,Jersey City,New Jersey,Miami Vue
2025-03-31,65.5,Montclair,New Jersey,Miami Vue
2025-03-31,9.09,Montclair,New Jersey,Miami Vue
2025-03-31,9.09,Montclair,New Jersey,Miami Vue
2025-03-31,852.94,Morristown,New Jersey,Miami Vue
2025-03-31,8.0,Montclair,New Jersey,Miami Vue
2025-03-31,312.7,Morristown,New Jersey,Miami Vue
2025-03-31,52.4,Trenton,New Jersey,Miami Vue
2025-03-31,23.44,Morristown,New Jersey,Miami Vue
2025-03-31,50.96,Morristown,New Jersey,Miami Vue
2025-03-31,17.7,Newark,New Jersey,Miami Vue
2025-03-31,10.1,Newark,New Jersey,Miami Vue
2025-03-31,10.16,Newark,New Jersey,Miami Vue
2025-03-31,6.02,Newark,New Jersey,Miami Vue
2025-03-31,6.02,Newark,New Jersey,Miami Vue
2025-03-31,114.71,Trenton,New Jersey,Miami Vue
2025-03-31,61.14,Trenton,New Jersey,Miami Vue
2025-03-31,40.55,Morristown,New Jersey,Miami Vue
2025-03-31,9.09,Jersey City,New Jersey,Miami Vue
2025-03-31,13.0,Newark,New Jersey,Miami Vue
2025-03-31,20.36,Hackensack,New Jersey,Miami Vue
2025-03-31,9.09,Jersey City,New Jersey,Miami Vue
2025-03-31,20.36,Lewiston,Maine,Erbayne Middleton
2025-03-31,2.88,Lewiston,Maine,Erbayne Middleton
2025-03-31,272.24,Lewiston,Maine,Erbayne Middleton
2025-03-31,303.52,Orono,Maine,Erbayne Middleton
2025-03-31,63.7,Orono,Maine,Erbayne Middleton
2025-03-31,8.45,Orono,Maine,Erbayne Middleton
2025-03-31,9.09,Orono,Maine,Erbayne Middleton
2025-03-31,1250.96,Bayonne,New Jersey,Miami Vue
2025-03-31,223.8,Bayonne,New Jersey,Miami Vue
2025-03-31,7.85,Cape May,New Jersey,Miami Vue
2025-03-31,113.82,Orono,Maine,Erbayne Middleton
2025-03-31,2.4,Cape May,New Jersey,Miami Vue
2025-03-31,12.15,Cape May,New Jersey,Miami Vue
2025-03-31,113.82,Hackensack,New Jersey,Miami Vue
2025-03-31,63.7,East Orange,New Jersey,Miami Vue
2025-03-31,51.96,Hackensack,New Jersey,Miami Vue
2025-03-31,2.4,Clifton,New Jersey,Miami Vue
2025-03-31,10.16,East Orange,New Jersey,Miami Vue
2025-03-31,9.09,Clifton,New Jersey,Miami Vue
2025-03-31,801.88,Clifton,New Jersey,Miami Vue
2025-03-31,20.36,Cape May,New Jersey,Miami Vue
2025-03-31,24.33,Clifton,New Jersey,Miami Vue
2025-04-01,2.4,New Brunswick,New Jersey,Miami Vue
2025-04-01,303.52,Newark,New Jersey,Miami Vue
2025-04-01,43.3,New Brunswick,New Jersey,Miami Vue
2025-04-01,43.3,New Brunswick,New Jersey,Miami Vue
2025-04-01,74.28,Morristown,New Jersey,Miami Vue
2025-04-01,8.45,Morristown,New Jersey,Miami Vue
2025-04-01,12.15,Morristown,New Jersey,Miami Vue
2025-04-01,13.0,Jersey City,New Jersey,Miami Vue
2025-04-01,7.85,Montclair,New Jersey,Miami Vue
2025-04-01,9.45,Jersey City,New Jersey,Miami Vue
2025-04-01,10.16,Jersey City,New Jersey,Miami Vue
2025-04-01,19.36,Jersey City,New Jersey,Miami Vue
2025-04-01,10.16,Hoboken,New Jersey,Miami Vue
2025-04-01,61.14,Newark,New Jersey,Miami Vue
2025-04-01,7.85,Hoboken,New Jersey,Miami Vue
2025-04-01,74.28,Montclair,New Jersey,Miami Vue
2025-04-01,66.0,Newark,New Jersey,Miami Vue
2025-04-01,12.12,Trenton,New Jersey,Miami Vue
2025-04-01,43.3,Newark,New Jersey,Miami Vue
2025-04-01,9.95,Vineland,New Jersey,Miami Vue
2025-04-01,12.4,Vineland,New Jersey,Miami Vue
2025-04-01,2.4,Vineland,New Jersey,Miami Vue
2025-04-01,9.45,Trenton,New Jersey,Miami Vue
2025-04-01,12.88,Trenton,New Jersey,Miami Vue
2025-04-01,14.0,Trenton,New Jersey,Miami Vue
2025-04-01,4.24,Trenton,New Jersey,Miami Vue
2025-04-01,76.36,Trenton,New Jersey,Miami Vue
2025-04-01,10.16,Passaic,New Jersey,Miami Vue
2025-04-01,164.2,Passaic,New Jersey,Miami Vue
2025-04-01,51.96,Newark,New Jersey,Miami Vue
2025-04-01,51.96,Newark,New Jersey,Miami Vue
2025-04-01,111.9,Newark,New Jersey,Miami Vue
2025-04-01,263.88,Newark,New Jersey,Miami Vue
2025-04-01,43.3,Newark,New Jersey,Miami Vue
2025-04-01,5.24,Newark,New Jersey,Miami Vue
2025-04-01,68.88,Hoboken,New Jersey,Miami Vue
2025-04-01,12.0,Hoboken,New Jersey,Miami Vue
2025-04-01,253.4,Hackensack,New Jersey,Miami Vue
2025-04-01,1250.96,Atlantic City,New Jersey,Miami Vue
2025-04-01,4.0,South Portland,Maine,Erbayne Middleton
2025-04-01,10.1,South Portland,Maine,Erbayne Middleton
2025-04-01,10.1,South Portland,Maine,Erbayne Middleton
2025-04-01,74.28,South Portland,Maine,Erbayne Middleton
2025-04-01,815.0,Orono,Maine,Erbayne Middleton
2025-04-01,19.48,Lewiston,Maine,Erbayne Middleton
2025-04-01,52.4,Lewiston,Maine,Erbayne Middleton
2025-04-01,17.7,Kennebunkport,Maine,Erbayne Middleton
2025-04-01,52.4,Kennebunkport,Maine,Erbayne Middleton
2025-04-01,114.71,Kennebunkport,Maine,Erbayne Middleton
2025-04-01,19.36,Hackensack,New Jersey,Miami Vue
2025-04-01,24.0,Bangor,Maine,Erbayne Middleton
2025-04-01,65.5,Bangor,Maine,Erbayne Middleton
2025-04-01,12.88,Bangor,Maine,Erbayne Middleton
2025-04-01,24.28,Atlantic City,New Jersey,Miami Vue
2025-04-01,122.21,Atlantic City,New Jersey,Miami Vue
2025-04-01,223.8,Bar Harbor,Maine,Erbayne Middleton
2025-04-01,57.7,Atlantic City,New Jersey,Miami Vue
2025-04-01,26.52,Atlantic City,New Jersey,Miami Vue
2025-04-01,61.14,East Orange,New Jersey,Miami Vue
2025-04-01,39.72,East Orange,New Jersey,Miami Vue
2025-04-01,39.72,East Orange,New Jersey,Miami Vue
2025-04-01,253.4,East Orange,New Jersey,Miami Vue
2025-04-01,74.28,Clifton,New Jersey,Miami Vue
2025-04-01,14.0,Clifton,New Jersey,Miami Vue
2025-04-01,66.0,East Orange,New Jersey,Miami Vue
2025-04-01,6.02,Cape May,New Jersey,Miami Vue
2025-04-01,61.14,Cape May,New Jersey,Miami Vue
2025-04-01,76.53,Cape May,New Jersey,Miami Vue
2025-04-01,8.0,Bayonne,New Jersey,Miami Vue
2025-04-01,6.0,Bayonne,New Jersey,Miami Vue
2025-04-01,144.0,Bayonne,New Jersey,Miami Vue
2025-04-01,12.0,Clifton,New Jersey,Miami Vue
2025-04-01,4.24,Bayonne,New Jersey,Miami Vue
2025-04-02,74.28,Montclair,New Jersey,Miami Vue
2025-04-02,12.4,Montclair,New Jersey,Miami Vue
2025-04-02,9.95,Hoboken,New Jersey,Miami Vue
2025-04-02,9.45,Vineland,New Jersey,Miami Vue
2025-04-02,2.4,Hoboken,New Jersey,Miami Vue
2025-04-02,66.0,Hackensack,New Jersey,Miami Vue
2025-04-02,12.12,Hackensack,New Jersey,Miami Vue
2025-04-02,19.48,East Orange,New Jersey,Miami Vue
2025-04-02,44.0,East Orange,New Jersey,Miami Vue
2025-04-02,44.0,Montclair,New Jersey,Miami Vue
2025-04-02,253.4,Hoboken,New Jersey,Miami Vue
2025-04-02,12.15,Montclair,New Jersey,Miami Vue
2025-04-02,28.92,Newark,New Jersey,Miami Vue
2025-04-02,12.0,Montclair,New Jersey,Miami Vue
2025-04-02,9.09,Morristown,New Jersey,Miami Vue
2025-04-02,23.44,Morristown,New Jersey,Miami Vue
2025-04-02,253.4,New Brunswick,New Jersey,Miami Vue
2025-04-02,57.7,New Brunswick,New Jersey,Miami Vue
2025-04-02,29.3,New Brunswick,New Jersey,Miami Vue
2025-04-02,63.7,Newark,New Jersey,Miami Vue
2025-04-02,7.85,Passaic,New Jersey,Miami Vue
2025-04-02,241.4,Trenton,New Jersey,Miami Vue
2025-04-02,2.88,Trenton,New Jersey,Miami Vue
2025-04-02,48.0,Vineland,New Jersey,Miami Vue
2025-04-02,77.36,East Orange,New Jersey,Miami Vue
2025-04-02,2.88,Montclair,New Jersey,Miami Vue
2025-04-02,254.9,East Orange,New Jersey,Miami Vue
2025-04-02,17.7,South Portland,Maine,Erbayne Middleton
2025-04-02,152.4,Cape May,New Jersey,Miami Vue
2025-04-02,6.02,Cape May,New Jersey,Miami Vue
2025-04-02,74.28,Bangor,Maine,Erbayne Middleton
2025-04-02,17.7,Bar Harbor,Maine,Erbayne Middleton
2025-04-02,28.92,Bar Harbor,Maine,Erbayne Middleton
2025-04-02,28.0,Bar Harbor,Maine,Erbayne Middleton
2025-04-02,152.4,Bar Harbor,Maine,Erbayne Middleton
2025-04-02,9.09,Kennebunkport,Maine,Erbayne Middleton
2025-04-02,28.92,Kennebunkport,Maine,Erbayne Middleton
2025-04-02,57.12,Kennebunkport,Maine,Erbayne Middleton
2025-04-02,1292.0,Lewiston,Maine,Erbayne Middleton
2025-04-02,23.44,Lewiston,Maine,Erbayne Middleton
2025-04-02,23.44,Lewiston,Maine,Erbayne Middleton
2025-04-02,9.09,Kennebunkport,Maine,Erbayne Middleton
2025-04-02,39.72,Orono,Maine,Erbayne Middleton
2025-04-02,52.9,Orono,Maine,Erbayne Middleton
2025-04-02,52.96,Bayonne,New Jersey,Miami Vue
2025-04-02,52.96,Bayonne,New Jersey,Miami Vue
2025-04-02,7.85,Atlantic City,New Jersey,Miami Vue
2025-04-02,603.5,Atlantic City,New Jersey,Miami Vue
2025-04-02,32.64,South Portland,Maine,Erbayne Middleton
2025-04-02,20.36,Bayonne,New Jersey,Miami Vue
2025-04-02,57.12,Orono,Maine,Erbayne Middleton
2025-04-02,20.36,Orono,Maine,Erbayne Middleton
2025-04-02,33.1,Orono,Maine,Erbayne Middleton
2025-04-02,39.72,Orono,Maine,Erbayne Middleton
2025-04-02,55.0,South Portland,Maine,Erbayne Middleton
2025-04-03,20.36,Newark,New Jersey,Miami Vue
2025-04-03,36.15,Newark,New Jersey,Miami Vue
2025-04-03,20.36,Morristown,New Jersey,Miami Vue
2025-04-03,9.95,Morristown,New Jersey,Miami Vue
2025-04-03,12.12,Morristown,New Jersey,Miami Vue
2025-04-03,29.3,Montclair,New Jersey,Miami Vue
2025-04-03,55.0,Jersey City,New Jersey,Miami Vue
2025-04-03,26.4,Jersey City,New Jersey,Miami Vue
2025-04-03,26.52,Hoboken,New Jersey,Miami Vue
2025-04-03,12.32,Hoboken,New Jersey,Miami Vue
2025-04-03,17.7,Hoboken,New Jersey,Miami Vue
2025-04-03,24.0,Montclair,New Jersey,Miami Vue
2025-04-03,7.85,Newark,New Jersey,Miami Vue
2025-04-03,20.36,Vineland,New Jersey,Miami Vue
2025-04-03,17.7,Passaic,New Jersey,Miami Vue
2025-04-03,8.45,Passaic,New Jersey,Miami Vue
2025-04-03,57.7,Passaic,New Jersey,Miami Vue
2025-04-03,75.42,Trenton,New Jersey,Miami Vue
2025-04-03,1257.12,Trenton,New Jersey,Miami Vue
2025-04-03,10.16,Trenton,New Jersey,Miami Vue
2025-04-03,28.92,Trenton,New Jersey,Miami Vue
2025-04-03,50.96,Trenton,New Jersey,Miami Vue
2025-04-03,17.7,Trenton,New Jersey,Miami Vue
2025-04-03,20.36,Vineland,New Jersey,Miami Vue
2025-04-03,253.4,Vineland,New Jersey,Miami Vue
2025-04-03,14.0,Vineland,New Jersey,Miami Vue
2025-04-03,57.7,Hoboken,New Jersey,Miami Vue
2025-04-03,209.24,Passaic,New Jersey,Miami Vue
2025-04-03,27.61,Hackensack,New Jersey,Miami Vue
2025-04-03,19.48,Hoboken,New Jersey,Miami Vue
2025-04-03,6.02,East Orange,New Jersey,Miami Vue
2025-04-03,57.7,Hackensack,New Jersey,Miami Vue
2025-04-03,1257.12,Bangor,Maine,Erbayne Middleton
2025-04-03,8.0,Bangor,Maine,Erbayne Middleton
2025-04-03,39.75,Bar Harbor,Maine,Erbayne Middleton
2025-04-03,19.48,Bar Harbor,Maine,Erbayne Middleton
2025-04-03,20.36,Bar Harbor,Maine,Erbayne Middleton
2025-04-03,815.0,Kennebunkport,Maine,Erbayne Middleton
2025-04-03,9.09,Kennebunkport,Maine,Erbayne Middleton
2025-04-03,1294.3,Orono,Maine,Erbayne Middleton
2025-04-03,144.4,Orono,Maine,Erbayne Middleton
2025-04-03,12.0,Orono,Maine,Erbayne Middleton
2025-04-03,47.61,Orono,Maine,Erbayne Middleton
2025-04-03,1257.12,South Portland,Maine,Erbayne Middleton
2025-04-03,61.14,South Portland,Maine,Erbayne Middleton
2025-04-03,5.24,Kennebunkport,Maine,Erbayne Middleton
2025-04-03,20.36,Atlantic City,New Jersey,Miami Vue
2025-04-03,51.96,Atlantic City,New Jersey,Miami Vue
2025-04-03,51.96,Atlantic City,New Jersey,Miami Vue
2025-04-03,336.48,Bayonne,New Jersey,Miami Vue
2025-04-03,12.0,Bayonne,New Jersey,Miami Vue
2025-04-03,61.14,Cape May,New Jersey,Miami Vue
2025-04-03,24.28,Cape May,New Jersey,Miami Vue
2025-04-03,36.15,Cape May,New Jersey,Miami Vue
2025-04-03,36.15,Cape May,New Jersey,Miami Vue
2025-04-03,20.36,East Orange,New Jersey,Miami Vue
2025-04-03,20.36,Cape May,New Jersey,Miami Vue
2025-04-03,1275.44,Clifton,New Jersey,Miami Vue
2025-04-03,71.74,East Orange,New Jersey,Miami Vue
2025-04-03,20.36,South Portland,Maine,Erbayne Middleton
2025-04-04,10.1,New Brunswick,New Jersey,Miami Vue
2025-04-04,10.1,New Brunswick,New Jersey,Miami Vue
2025-04-04,50.96,Newark,New Jersey,Miami Vue
2025-04-04,71.74,Newark,New Jersey,Miami Vue
2025-04-04,28.92,New Brunswick,New Jersey,Miami Vue
2025-04-04,27.61,Newark,New Jersey,Miami Vue
2025-04-04,7.85,New Brunswick,New Jersey,Miami Vue
2025-04-04,10.16,New Brunswick,New Jersey,Miami Vue
2025-04-04,51.96,Jersey City,New Jersey,Miami Vue
2025-04-04,18.0,Morristown,New Jersey,Miami Vue
2025-04-04,20.36,Montclair,New Jersey,Miami Vue
